VisualizationID	SpecFile	LocalSpecIdx	Scan	LocalPeptideIdx	Name	Score	P-Value	PeptideMass	SpectrumMass	Retention	Adduct	Charge	SMILES	FDR
spectra-06684_PSM_30_CPZW4RI5LM	MSV000078936/raw/Samples/ISP2-s-EAM-P-08_A-12_P1-A-12_01_13464.mzXML	35	494	465	SNA_60-367_SNA_60-367-4	14	1.9e-24	1476.81	739.423	176.426	M+2H	2	CCC(C)C1C(=O)Oc2ccc(cc2)CC(C(=O)NC(C(C)O)C(=O)NC(CCC(=O)O)C(=O)NC(CC)C(=O)N2CCCC2C(=O)NC(CCC(=N)O)C(=O)NC(Cc2ccc(cc2)O)C(=O)N1)NC(=O)C(CCCN)NC(=O)C(CCC(=O)O)NC(=O)CC(CCCCCCCCCCC(C)C)O	3.12
spectra-00642_PSM_1_CA69X9RPEG	MSV000078937/raw/Samples/ISP2-s-BuOH-P-08_F-6_P1-F-6_01_14752.mzXML	95	546	532	Actinomycin_C2_Actinomycin_C2	12	2.4e-24	1268.64	1269.66	194.384	M+H	1	CCC(C)C1C(=O)N2CCCC2C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC(C)C(C(=O)N1)NC(=O)c1c(c(=O)c(C)c2c1nc1c(ccc(C)c1o2)C(=O)NC1C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C2CCCN2C(=O)C(C(C)C)NC1=O)N	1.75
spectra-05600_PSM_1_Y4UYG4ZBQU	MSV000078936/ccms_peak/Samples/ISP2-s-EAM-P-06_C-1_P1-C-1_01_13273.mzXML	42	418	2929	Ohmyungsamycin_A_N71-Me	14	2.6e-24	1471.91	736.972	170.285	M+2H	2	CC(C)CC1C(=O)NC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)N(C)C(Cc2c[nH]c3cccc(c23)OC)C(=O)NC(C(C)C)C(=O)NC(C(c2ccccc2)O)C(=O)NC(C(C)C)C(=O)OC(C)C(C(=O)N(C)C(C(C)O)C(=O)NC(C(C)C)C(=O)N1C)NC(=O)C(C(C)C)NC(=O)C(C(C)C)N(C)C	3.08
spectra-10193_PSM_39_SZ53M8FCU3	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Plate71/Dunn_Cz1_71E10_RE10_01_813.mzXML	2239	3279	2419	Cyclosporin,_9CI_Cyclosporin_P	14	3.5e-24	1203.82	1204.83	439.914	M+H	1	CC=CCC(C)C(C1C(=O)NC(C(C)O)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1)O	1.74
spectra-00673_PSM_3_24UCJL3IT8	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_PFA2_GL1D6_GD6_01_892.mzXML	2132	3177	4628	Trichorzin_MA-1;_Trichoharzin_MA-1	13	3.6e-24	1733.05	867.525	428.339	M+2H	2	N1(C(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C)(C)C)CO)C)(C)C)(C)C)CCC(=O)N)(C)C)CC(C)C)(C)C)CC(C)C)(C)C)C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(C)C)CO)CCC(=O)N)(C)C)(C)C)CC(C)C)CCC1	3.03
spectra-01833_PSM_30_FRC3BHAB6F	MSV000078635/spectrum/Large_Pseudomonas_v2/P3-C-12_P1-C-12_01_3484.mzXML	146	294	1100	Agrastatin_Agrastatin_A	13	4.0e-24	1448.78	725.399	109.097	M+2H	2	CCCCCCCCCCCCCC(CC(=O)NC(CCC(=O)O)C(=O)NC(CCCN)C(=O)NC1Cc2ccc(cc2)OC(=O)C(C(C)C)NC(=O)C(Cc2ccc(cc2)O)NC(=O)C(CCC(=N)O)NC(=O)C2CCCN2C(=O)C(C)NC(=O)C(CCC(=O)O)NC(=O)C(C(C)O)NC1=O)O	2.99
spectra-07064_PSM_0_P8J467M1AY	MSV000078937/ccms_peak/Samples/ISP2-s-BuOH-P-04_F-1_P1-F-1_01_14439.mzXML	327	960	604	Valinomycin_Valinomycin	15	5.5e-24	1110.63	1111.63	333.728	M+H	1	CC(C)C1C(=O)OC(C)C(=O)NC(C(C)C)C(=O)OC(C(C)C)C(=O)NC(C(C)C)C(=O)OC(C)C(=O)NC(C(C)C)C(=O)OC(C(C)C)C(=O)NC(C(C)C)C(=O)OC(C)C(=O)NC(C(C)C)C(=O)OC(C(C)C)C(=O)N1	1.72
spectra-04616_PSM_8_2PYJBJ3TXH	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate53/DMC3_Sulf1_53D8_RD8_01_510.mzXML	670	1179	1206	Destruxins_Piperidine_homologue,_4',5'-dihydro,_4'ξ,5'-dihydroxy	11	6.2e-24	625.369	626.375	171.449	M+H	1	CCC(C)C1C(=O)N(C)C(C(C)C)C(=O)N(C)C(C)C(=O)NCCC(=O)OC(CC(CO)O)C(=O)N2CCCCC2C(=O)N1	1.71
spectra-03239_PSM_0_FXO9JXO139	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Plate64/Provo_SEA2_64C2_GC2_01_684.mzXML	1967	2898	408	Enniatins_Enniatin_J2	11	8.2e-24	625.394	626.404	398.858	M+H	1	CCC(C)C1C(=O)OC(C(C)C)C(=O)N(C)C(C)C(=O)OC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)OC(C(C)C)C(=O)N1C	1.69
spectra-01247_PSM_17_NP5O35S5PM	MSV000078937/clustered/MSV000078937_specs_ms.mgf	1232	2387	189	Etamycin_A_N9-De-Me	10	9.9e-24	864.438	865.443	-1	M+H	1	CC(C)CC1C(=O)N2CC(CC2C(=O)N(C)CC(=O)NC(C(C)C(C)C)C(=O)NC(C)C(=O)N(C)C(c2ccccc2)C(=O)OC(C)C(C(=O)N1)NC(=O)c1c(cccn1)O)O	1.68
spectra-05527_PSM_1_20VQAGALHA	MSV000078936/raw/Samples/ISP2-s-EAM-P-09_H-5_P1-H-5_01_13645.mzXML	96	602	1134	Hormaomycin_Hormaomycin	11	1.1e-23	1128.47	1129.47	212.804	M+H	1	CC=CC1CC2C(=O)OC(C)C(C(=O)NC(C(C)c3ccccc3)C(=O)NC(CC3CC3N(=O)=O)C(=O)NC(C(C)c3ccccc3)C(=O)NC(C(C)CC)C(=O)N2C1)NC(=O)C(CC1CC1N(=O)=O)NC(=O)c1ccc(Cl)n1O	1.67
spectra-01287_PSM_1_5YH2REPXCZ	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_Cz1_GL1F7_GF7_01_919.mzXML	2125	3360	4818	Trichocellin-A-VI	11	1.2e-23	1964.15	983.082	453.887	M+2H	2	N1(C(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C)(C)C)C)(C)C)C)(C)C)C)CCC(=O)N)(C)C)CC(C)C)(C)C)CC(C)C)(C)C)C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(Cc2ccccc2)CO)CCC(=O)N)CCC(=O)N)(CC)C)(C)C)C(C)C)CCC1	2.94
spectra-06022_PSM_7_T3CI6UR9NZ	MSV000078937/raw/Samples/ISP2-s-BuOH-P-02_G-4_P1-G-4_01_14036.mzXML	67	489	3721	Grividomycin-III;_5-(4-Methylisoleucine)	10	1.2e-23	850.423	851.424	174.704	M+H	1	N12C(C(=O)N(CC(=O)NC(C(=O)NCC(=O)N(C(C(=O)OC(C(C(=O)NC(C1=O)CC(C)C)NC(=O)c1ncccc1O)C)c1ccccc1)C)C(C(C)C)C)C)CC(C2)O	1.65
spectra-10916_PSM_10_FKWVEWCE12	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Plate64/FST6_Cz3_64G4_GG4_01_736.mzXML	1841	2769	2416	Hypomurocin_A_Hypomurocin_A5	10	1.4e-23	1188.78	1189.78	382.159	M+H	1	CCC(C)C(C(=O)NC(C(C)CC)C(=O)NC(C)(C)C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)N1CCCC1C(=O)NC(CC(C)C)CO)NC(=O)C(CCC(=N)O)NC(=O)C(C)(C)NC(=O)C	1.64
spectra-00673_PSM_8_JA4WGLLF40	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_PFA2_GL1D6_GD6_01_892.mzXML	2111	3154	4141	Trichorovin-IXb	10	1.5e-23	1174.77	1175.77	425.43	M+H	1	N1(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C)(C)C)CCC(=O)N)CC(C)C)CC(C)C)(C)C)C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2C(C(=O)NC(C(C)C)CO)CCC2)(C)C)CC(C)C)CC(C)C)CCC1	1.63
spectra-04604_PSM_16_UDACQUW1SB	MSV000078936/ccms_peak/Samples/ISP2-s-EAM-P-07_H-9_P1-H-9_01_13443.mzXML	127	756	4089	[Ile7]-Surfactin_C14_monomethyl_ester	12	1.8e-23	1035.68	1036.7	264.673	M+H	1	N1C(=O)C(NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CC(OC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H]1C(C)C)CC(=O)OC)CC(C)C)C(CC)C)CCCCCCCCCCC)CCC(=O)O)CC(C)C)CC(C)C	1.61
spectra-04616_PSM_12_NB1T2C1YGY	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate53/DMC3_Sulf1_53D8_RD8_01_510.mzXML	1490	2195	2438	Isariins_Isariin_G1	11	1.8e-23	609.41	610.411	300.945	M+H	1	CCCCCCCC1CC(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C(C)C)C(=O)O1	1.60
spectra-10691_PSM_0_DDLCM7S288	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate53/Salvation_MEA7_53G11_RG11_01_551.mzXML	1451	2976	2292	Triptotin_L_Triptotin_L	11	1.9e-23	665.473	666.483	402.598	M+H	1	CC(C)CCCCC(C)(C)CCCC1CC(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)O1	1.59
spectra-01287_PSM_3_JR12L6K0CR	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_Cz1_GL1F7_GF7_01_919.mzXML	2116	3349	4947	Trichoaureocin_4	11	2.8e-23	1965.14	983.585	452.484	M+2H	2	N1(C(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)[C@@H](NC(=O)C(NC(=O)[C@@H](NC(=O)C(NC(=O)C(NC(=O)[C@@H](NC(=O)C(NC(=O)[C@@H](NC(=O)C(NC(=O)C)(C)C)C)(C)C)C)(C)C)(C)C)CCC(=O)N)(C)C)C(C)C)(C)C)CCCCN)(C)C)[C@H](C(=O)N[C@H](C(=O)NC(C(=O)NC(C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)CO)CCC(=O)N)CCC(=O)N)(C)C)(C)C)C(C)C)CCC1	2.90
spectra-08956_PSM_0_6KHPVRX14K	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate64/Mullis3500_SEA1_64E7_GE7_01_714.mzXML	1805	3175	1111	Sporidesmolides_Sporidesmolide_I	11	2.9e-23	638.425	639.435	435.049	M+H	1	CC(C)CC1C(=O)OC(C(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)OC(C(C)C)C(=O)NC(C(C)C)C(=O)N1	2.34
spectra-04198_PSM_0_JULONBE4MR	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate64/Tracy_PDA2_64G8_GG8_01_740.mzXML	1650	2572	4127	Trichorovin-VIIb	10	3.7e-23	1160.75	1161.75	356.587	M+H	1	N1(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C)(C)C)CCC(=O)N)C(C)C)CC(C)C)(C)C)C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2C(C(=O)NC(C(C)C)CO)CCC2)(C)C)CC(C)C)CC(C)C)CCC1	2.33
spectra-03336_PSM_37_YAKA9QGM7H	MSV000078568/raw/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate29/1904_029B7_RB7_01_15407.mzXML	1506	2049	2613	Dolastatin_1_Demethoxy,_11-N-Me	13	4.2e-23	968.595	969.605	308.813	M+H	1	CCC1C(C)C(=O)OC(C(C)NCC(=O)N(C)C(CC(C)C)C(=O)NCC(=O)N(C)C(C(C)C)C(=O)N(C)C(Cc2ccccc2)C(=O)NC(C)C(=O)C(C)(C)C(=O)NC(C)C(=O)N1C)C(=O)CC	2.31
spectra-08797_PSM_3_62GTBJHIO1	MSV000078937/raw/Samples/ISP2-s-BuOH-P-04_G-12_P1-G-12_01_14462.mzXML	51	541	2360	Tumescenamide_B_Tumescenamide_B	9	4.2e-23	741.468	742.466	192.653	M+H	1	CCCC(C)CC(C)CC(C)C(=O)NC1C(C)OC(=O)C(=CC)NC(=O)C(Cc2ccc(cc2)O)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC1=O	2.29
spectra-04616_PSM_13_LKRPM94D1Y	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate53/DMC3_Sulf1_53D8_RD8_01_510.mzXML	817	1354	216	Destruxins_1-(3S-Methyl-L-proline)_analogue,_4',5'-dihydro,_4'S-hydroxy,_5'-chloro	11	5.3e-23	643.335	644.35	193.789	M+H	1	CCC(C)C1C(=O)N(C)C(C(C)C)C(=O)N(C)C(C)C(=O)NCCC(=O)OC(CC(CCl)O)C(=O)N2CCC(C)C2C(=O)N1	2.27
spectra-05492_PSM_8_T8HOK4EWVV	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_BIA11_GL1E5_GE5_01_905.mzXML	1244	2186	4760	Zervamicin_IC;_Zervacin_IC	11	5.4e-23	1839.02	920.524	302.025	M+2H	2	N1(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)[C@@H](NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)C)C(CC)C)CCC(=O)O)(CC)C)C(CC)C)[C@H](O)C)(C)C)CC(C)C)(C)C)C(C(=O)NC(C(=O)NC(C(=O)N2C(C(=O)NC(C(=O)N3C(C(=O)NC(Cc4ccccc4)CO)CCC3)(C)C)CC(C2)O)(C)C)CCC(=O)N)CC(C1)O	2.86
spectra-04616_PSM_15_WHW3DH7559	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate53/DMC3_Sulf1_53D8_RD8_01_510.mzXML	1825	2719	586	Isariins_Isariin_A	11	5.9e-23	637.441	638.441	368.553	M+H	1	CCCCCCCCCC1CC(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C(C)C)C(=O)O1	2.26
spectra-01284_PSM_17_JPEJI9KGNJ	MSV000079050/raw/Cyanobacteria/EHu-7H_GA5_01_23228.mzXML	754	1843	4000	Brunsvicamide_B	10	8.5e-23	858.5	859.519	278.082	M+H	1	N1(C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)N[C@H](C(=O)O)[C@H](CC)C)CCCCNC(=O)[C@@H](NC(=O)[C@@H]1Cc1c[nH]c2c1cccc2)Cc1ccccc1)[C@H](CC)C)CC(C)C)C	2.24
spectra-04616_PSM_14_FIEBV0UYGQ	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate53/DMC3_Sulf1_53D8_RD8_01_510.mzXML	1485	2190	2395	Pseudodestruxin_C_Pseudodestruxin_C	11	9.8e-23	669.41	670.411	300.418	M+H	1	CC(C)CC1C(=O)N2CCC(C)C2C(=O)NC(Cc2ccccc2)C(=O)N(C)C(C(C)C)C(=O)N(C)C(C(C)C)C(=O)NCCC(=O)O1	2.22
spectra-04616_PSM_10_TMBD30MXUR	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate53/DMC3_Sulf1_53D8_RD8_01_510.mzXML	1249	1860	1602	Isaridins_Isaridin_E	11	1.2e-22	655.394	656.399	258.31	M+H	1	CC(C)CC1C(=O)N2CCCC2C(=O)NC(Cc2ccccc2)C(=O)N(C)C(C(C)C)C(=O)N(C)C(C(C)C)C(=O)NCCC(=O)O1	2.21
spectra-00642_PSM_2_5AO0Z3HDDM	MSV000078937/raw/Samples/ISP2-s-BuOH-P-08_F-6_P1-F-6_01_14752.mzXML	102	553	317	Actinomycin_D,_8CI,_9CI,_JAN_Actinomycin_D,_8CI,_9CI,_JAN	11	1.3e-22	1254.63	1255.64	196.736	M+H	1	CC(C)C1C(=O)N2CCCC2C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC(C)C(C(=O)N1)NC(=O)c1ccc(C)c2c1nc1c(c(c(=O)c(C)c1o2)N)C(=O)NC1C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C2CCCN2C(=O)C(C(C)C)NC1=O	2.19
spectra-00892_PSM_15_CQAS1ULEYQ	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_PBA3_GL1G7_GG7_01_932.mzXML	1694	2993	4812	Trichosporin-B-III-a	11	1.4e-22	1950.13	976.077	406.087	M+2H	2	N1(C(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C)(C)C)C)C)C)(C)C)(C)C)CCC(=O)N)(C)C)CC(C)C)(C)C)CC(C)C)(C)C)C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(Cc2ccccc2)CO)CCC(=O)N)CCC(=O)N)(C)C)(C)C)C(C)C)CCC1	2.82
spectra-05332_PSM_0_QBG0DQ1HZ9	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate57/Clearwater_Cz4_57D6_RD6_01_604.mzXML	2109	3306	479	Enniatins_Enniatin_H	11	1.6e-22	653.425	654.434	445.21	M+H	1	CCC(C)C1C(=O)N(C)C(C(C)C)C(=O)OC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)OC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)O1	2.17
spectra-08764_PSM_0_0S5XCTMR8A	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate64/Provo_PBA2_64B5_GB5_01_674.mzXML	1737	3306	2182	Enniatins_Enniatin_B1	10	4.6e-22	653.425	654.433	451.269	M+H	1	CCC(C)C1C(=O)OC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)OC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)OC(C(C)C)C(=O)N1C	2.86
spectra-05837_PSM_31_Q7JAJYZMZ5	MSV000078937/ccms_peak/Samples/ISP2-s-BuOH-P-08_F-12_P1-F-12_01_14758.mzXML	69	535	237	SNA_60-367_SNA_60-367-19	11	5.4e-22	1460.82	731.419	190.667	M+2H	2	CCC(C)C1C(=O)Oc2ccc(cc2)CC(C(=O)NC(C(C)O)C(=O)NC(CCC(=O)O)C(=O)NC(C)C(=O)N2CCCC2C(=O)NC(CCC(=N)O)C(=O)NC(Cc2ccc(cc2)O)C(=O)N1)NC(=O)C(CCCN)NC(=O)C(CCC(=O)O)NC(=O)CCCCCCCCCCCCCC(C)C	2.78
spectra-00039_PSM_0_56XEVL49H2	MSV000078937/raw/Samples/ISP2-s-BuOH-P-02_C-7_P1-C-7_01_13991.mzXML	181	845	2425	Stendomycin_Stendomycin	12	8.2e-22	1628.03	815.031	294.622	M+2H	2	CCC(C)C(C(=O)NC(C)C(=O)NC(=CC)C(=O)NC1C(C)OC(=O)C(C2CCNC(=NC)N2C)NC(=O)C(C(C)CC)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(C(C)C)NC(=O)C(C(C)C)NC1=O)NC(=O)C(C(C)C)NC(=O)CNC(=O)C(C(C)O)N(C)C(=O)C1CCCN1C(=O)CCCCCCCCCCC(C)C	2.74
spectra-04616_PSM_16_D1BM922HD1	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate53/DMC3_Sulf1_53D8_RD8_01_510.mzXML	775	1302	48	Isariins_Isariin_D	10	9.8e-22	539.332	540.339	187.088	M+H	1	CCCCC1CC(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)O1	2.84
spectra-00642_PSM_3_CMM3JSY7ZV	MSV000078937/raw/Samples/ISP2-s-BuOH-P-08_F-6_P1-F-6_01_14752.mzXML	113	567	964	Actinomycin_Au6a_Actinomycin_Au6a	11	1.0e-21	1282.66	1283.67	201.461	M+H	1	CCC(C)C1C(=O)N2CCCC2C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC(C)C(C(=O)N1)NC(=O)c1ccc(C)c2c1nc1c(c(c(=O)c(C)c1o2)N)C(=O)NC1C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C2CCCN2C(=O)C(CC(C)C)NC1=O	2.82
spectra-04616_PSM_18_VBS02DT9I9	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate53/DMC3_Sulf1_53D8_RD8_01_510.mzXML	1723	2522	769	Emericellamides_Emericellamide_B	10	1.3e-21	623.426	624.432	343.382	M+H	1	CCCCC(C)CC(C)C1C(C)C(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)O1	2.80
spectra-00095_PSM_0_8YV5D78M9X	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_BIA4_GL1D10_GD10_01_897.mzXML	2112	3681	2022	Integramide_A_Integramide_A	11	1.6e-21	1630.99	816.502	491.38	M+2H	2	CCC(C)C(C(=O)NC(C)(CC)C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)N1CC(CC1C(=O)NC(CC(C)C)C(=O)NC(C)(CC)C(=O)NC(C)(C)C(=O)N1CC(CC1C(=O)NC(C)(CC)C(=O)NC(C)(CC)C(=O)NCC(=O)O)O)O)NC(=O)C1CC(CN1C(=O)C(C)(CC)NC(=O)C)O	2.70
spectra-00673_PSM_7_6SJ3V4RSGR	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_PFA2_GL1D6_GD6_01_892.mzXML	2013	3038	4646	Trichokindin-Ia	11	1.6e-21	1747.06	874.541	410.545	M+2H	2	N1(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C)(C)C)CO)C)(C)C)(C)C)CCC(=O)N)(CC)C)CC(C)C)(C)C)C)(C)C)(C)C)C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(CC)C)CO)CCC(=O)N)(C)C)(C)C)CC(C)C)CCC1	2.67
spectra-05853_PSM_2_WK6W683DYL	MSV000078936/ccms_peak/Samples/ISP2-s-EAM-P-01_G-4_P1-G-4_01_12810.mzXML	188	561	190	Etamycin_A_2-(N-Methyl-L-leucine)_analogue	9	1.6e-21	858.485	859.505	199.077	M+H	1	CC(C)CC1C(=O)N2CC(CC2C(=O)N(C)CC(=O)N(C)C(C(C)C(C)C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)OC(C)C(C(=O)N1)NC(=O)c1c(cccn1)O)O	2.78
spectra-00514_PSM_0_QK0V12TJNI	MSV000078568/raw/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate2/1566_002G9_RG9_01_12664.mzXML	1145	1526	2078	Wewakazole_Wewakazole	15	2.0e-21	1140.54	571.269	241.063	M+2H	2	CCC(C)C1c2nc(co2)C(=O)NC(C)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)NCC(=O)NC(C(C)C)c2nc(c(C)o2)C(=O)NC(Cc2ccccc2)c2nc(co2)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)N1	2.63
spectra-00892_PSM_17_XLOCLXSXT5	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_PBA3_GL1G7_GG7_01_932.mzXML	1386	2551	1893	Emericellamides_Emericellamide_C	10	2.0e-21	595.394	596.402	349.616	M+H	1	CCCCCCCC1C(C)C(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)O1	2.76
spectra-06373_PSM_0_2VN5R5V08V	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate57/Reese_Cz2_57C4_RC4_01_590.mzXML	1810	3154	380	Beauvericins_Beauvericin_D	10	2.3e-21	769.394	770.394	425.799	M+H	1	CC(C)C1C(=O)NC(Cc2ccccc2)C(=O)OC(C(C)C)C(=O)N(C)C(Cc2ccccc2)C(=O)OC(C(C)C)C(=O)N(C)C(Cc2ccccc2)C(=O)O1	3.40
spectra-11013_PSM_0_GOF4G5UEBL	MSV000079050/ccms_peak/Cyanobacteria/1631_RC5_01_23141.mzXML	765	1870	2328	Almiramide_C_7,8-Dihydro,_7-oxo	8	3.2e-21	742.499	743.5	278.344	M+H	1	CC(C)C(C(=O)N(C)C(C)C(=O)N(C)C(Cc1ccccc1)C(=N)O)NC(=O)C(C(C)C)N(C)C(=O)C(C(C)C)N(C)C(=O)C(C)CCCCC(=O)C	3.38
spectra-07257_PSM_0_EHL2N1OVAB	MSV000078568/ccms_peak/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate14/1743_014A11_GA11_01_13854.mzXML	790	1143	1019	Tasiamide_B_Tasiamide_B	10	3.6e-21	978.543	979.567	185.768	M+H	1	CC(C)CC(C(=O)NC(C)C(=O)N(C)C(Cc1ccccc1)C(=O)N1CCCC1C(=O)OC)NC(=O)CC(C(Cc1ccccc1)NC(=O)C(CCC(=N)O)N(C)C(=O)C(C(C)C)NC(=O)C(C)O)O	3.36
spectra-00309_PSM_1_SK41WGG8AS	MSV000078635/ccms_peak/Large_Pseudomonas_v2/P1-G-12_P1-G-12_01_3302.mzXML	210	703	3040	Xantholysin_A_Xantholysin_A	10	4.1e-21	1775.08	888.542	246.911	M+2H	2	CCCCCCCC(CC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=N)O)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(=N)O)C(=O)NC1COC(=O)C(C(C)CC)NC(=O)C(CCC(=N)O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCC(=N)O)NC(=O)C(CC(C)C)NC(=O)C(C(C)C)NC1=O)O	2.60
