VisualizationID	SpecFile	LocalSpecIdx	Scan	LocalPeptideIdx	Name	Score	P-Value	PeptideMass	SpectrumMass	Retention	Adduct	Charge	SMILES	FDR
spectra-04120_PSM_5_WFRI65TTEH	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate53/Quaker_BIA4_53C12_RC12_01_502.mzXML	1735	3205	1619	Aureobasidins_Aureobasidin_F	14	2.5e-24	1086.67	1128.73	432.39	M+H	1	CCC(C)C1C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)N(C)C(C(=O)OC(C(C)CC)C(=O)N(C)C(C(C)C)C(=O)NC(Cc2ccccc2)C(=O)N(C)C(Cc2ccccc2)C(=O)N2CCCC2C(=O)N1)C(C)(C)O	10.65
spectra-08259_PSM_39_0VI7Z2E9Z7	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_Cit2_GL1C5_GC5_01_879.mzXML	1554	2660	4622	Efrapeptin-E	11	2.5e-24	1634.08	817.539	361.222	M+2H	2	N1(C(=O)C(NC(=O)[C@H]2N(C(=O)C)CCCC2)(C)C)[C@H](C(=O)NC(C(=O)NC(C(=O)N[C@H](C(=O)NCCC(=O)NCC(=O)NC(C(=O)NC(C(=O)N2[C@H](C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(CN3C4=[N+](CCC3)CCC4)CC(C)C)(CC)C)CC(C)C)(C)C)CCCC2)(C)C)(C)C)CC(C)C)(C)C)(CC)C)CCCC1	10.26
spectra-01334_PSM_3_KCMG6ONEU2	MSV000078936/raw/Samples/ISP2-s-EAM-P-07_H-3_P1-H-3_01_13437.mzXML	12	428	3738	Phepropeptin_A	11	2.6e-24	682.442	764.481	154.176	M+H	1	N12C(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H]1CCC2)CC(C)C)CC(C)C)C(C)C)CC(C)C)Cc1ccccc1	10.61
spectra-01209_PSM_31_J79CMQFARQ	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate53/DMC3_PFA1_53D7_RD7_01_509.mzXML	756	1241	3959	stylissamide_E	12	3.0e-24	782.433	409.224	178.032	M+2H	2	[C@@H]12C(=O)N[C@H](C(=O)N3[C@@H](CCC3)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2CCC1)[C@H](CC)C)CCC(=O)N)[C@@H](C)CC)C)Cc1ccc(cc1)O	10.59
spectra-01989_PSM_47_INTI6OY36L	MSV000079050/raw/Cyanobacteria/PAC001_RD2_01_23152.mzXML	2163	3327	4022	Aureobasidin-T3	15	3.2e-24	1100.69	539.35	466.703	M+2H	2	C1(C(=O)N2C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)OC(C(=O)N(C(C(=O)NC(C(=O)N1C)Cc1ccccc1)C(C)C)C)C(C)C)C(C)C)C)CC(C)C)CC(C)C)C)C(CC)C)CCC2)C(c1ccccc1)O	10.55
spectra-01211_PSM_30_D7WX2DKSL9	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Plate64/Provo_LB_Kana3_64C6_GC6_01_688.mzXML	1966	2770	408	Enniatins_Enniatin_J2	11	3.4e-24	625.394	612.384	384.31	M+H	1	CCC(C)C1C(=O)OC(C(C)C)C(=O)N(C)C(C)C(=O)OC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)OC(C(C)C)C(=O)N1C	10.86
spectra-04754_PSM_70_0VO277OE4J	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate53/DMC3_Sulf1_53D8_RD8_01_510.mzXML	1723	2522	1893	Emericellamides_Emericellamide_C	11	3.7e-24	595.394	624.432	343.382	M+H	1	CCCCCCCC1C(C)C(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)O1	10.83
spectra-05286_PSM_6_JFP52Y06BM	MSV000078635/raw/Large_Pseudomonas_v2/P2-E-06_P1-E-6_01_3388.mzXML	85	209	3847	pseudoaxinellin	11	4.2e-24	752.422	657.391	80.463	M+H	1	N1[C@H](C(=O)N[C@H](C(=O)N2[C@@H](CCC2)C(=O)N[C@H](C(=O)N[C@H](C(=O)N2[C@@H](CCC2)C(=O)N[C@H](C1=O)Cc1ccccc1)CC(=O)N)C(C)C)C(C)C)C(C)C	10.79
spectra-08957_PSM_2_74C1SVDHDG	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_LBC1_GL1D1_GD1_01_887.mzXML	1478	2643	4623	Trichovirin_II_6b	12	4.2e-24	1745.08	835.502	359.986	M+2H	2	N1(C(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C)(C)C)C)CC(C)C)(CC)C)CCC(=O)N)(CC)C)C(C)C)(C)C)(CC)C)(C)C)C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CC(C)C)CO)CCC(=O)N)(C)C)(C)C)CC(C)C)CCC1	10.88
spectra-08967_PSM_3_KVSPCA6VZH	MSV000078568/raw/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate9/1651_009B1_RB1_01_13317.mzXML	720	1073	749	Kororamide_Kororamide	14	4.2e-24	968.425	983.454	181.933	M+H	1	CCC(C)C1C(=O)NC(CC(C)C)C(=O)NC(Cc2ccc(cc2)O)c2nc(cs2)C(=O)NC(CC(=N)O)C(=O)N2CCCC2C(=O)NC(CO)C(=O)NC(CC(C)C)C2=NC(CS2)C(=O)N1	10.76
spectra-01339_PSM_0_2B9AM1Q6Z9	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Plate57/CCAV_SEAW30_57G1_RG1_01_637.mzXML	959	1575	2216	Aspergillicin_A_Demethoxy,_N-de-Me	11	4.4e-24	696.385	741.421	223.148	M+H	1	CCC(C)C1C(=O)N2CCCC2C(=O)N2CCCC2C(=O)NC(Cc2ccccc2)C(=O)NC(C(C)C)C(=O)OC(C)C(C(=O)N1)NC(=O)C	10.73
spectra-00416_PSM_3_TXZQA3TPD4	MSV000078937/raw/Samples/ISP2-s-BuOH-P-08_F-6_P1-F-6_01_14752.mzXML	113	567	608	Actinomycin_E1_Actinomycin_E1	12	4.9e-24	1296.68	1283.67	201.461	M+H	1	CCC(C)C1C(=O)N2CCCC2C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC(C)C(C(=O)N1)NC(=O)c1ccc(C)c2c1nc1c(c(c(=O)c(C)c1o2)N)C(=O)NC1C(C)OC(=O)C(C(C)CC)N(C)C(=O)CN(C)C(=O)C2CCCN2C(=O)C(C(C)CC)NC1=O	10.69
spectra-06891_PSM_1_ZHJE1RLE4X	MSV000078937/ccms_peak/Samples/ISP2-s-BuOH-P-08_H-6_P1-H-6_01_14776.mzXML	21	442	4190	A-1437-M	14	5.1e-24	1275.63	644.833	159.386	M+2H	2	C1(=O)C(NC(=O)C(CC(=O)O)NC(=O)C/C=C/CCCCCCCC)C(NC(=O)C2N(C(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C3N1CCCC3)C(C(=O)O)C)CC(=O)O)CC(=O)O)C(N)C)C(C)C)CCC2)C	11.20
spectra-06298_PSM_60_TKMK4MMPRR	MSV000078936/raw/Samples/ISP2-s-EAM-P-08_F-12_P1-F-12_01_13524.mzXML	24	460	3409	E'Wollamide_B'	10	5.3e-24	739.438	685.459	165.24	M+H	1	NCCC[C@H]1NC(=O)[C@H](CC(=O)N)NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC1=O)Cc1c[nH]c2c1cccc2)CC(C)C)CC(C)C)C(C)C	10.66
spectra-02081_PSM_6_FF1GGTK982	MSV000078937/ccms_peak/Samples/ISP2-s-BuOH-P-09_D-12_P1-D-12_01_14836.mzXML	81	488	3237	Destruxins_2-Valine_analogue,_5'-hydroxy	10	5.5e-24	595.358	597.382	174.841	M+H	1	CC(C)C1C(=O)N(C)C(C(C)C)C(=O)N(C)C(C)C(=O)NCCC(=O)OC(CC(C)CO)C(=O)N2CCCC2C(=O)N1	10.62
spectra-02294_PSM_6_M5JA2EWE47	MSV000078635/ccms_peak/Large_Pseudomonas_v2/P1-A-03_P1-A-3_01_3202.mzXML	74	188	4215	Callyaerin_E	12	5.5e-24	1261.72	659.346	73.358	M+2H	2	C\1(=C\NC(C(=O)N2C(C(=O)NC(C(=O)NC(C(=O)N3C(C(=O)N4C(C(=O)NC(C(=O)N1)C(C)C)CCC4)CCC3)Cc1ccccc1)Cc1ccccc1)CCC2)CC(C)C)/C(=O)N1C(C(=O)NC(C(=O)NC(C(=O)NCC(=O)N)C(CC)C)C(CC)C)CCC1	11.89
spectra-12402_PSM_225_9ZNY56MCCL	MSV000079098/clustered/MSV000079098_specs_ms.mgf	24158	184814	2292	Triptotin_L_Triptotin_L	10	5.7e-24	665.473	680.494	-1	M+H	1	CC(C)CCCCC(C)(C)CCCC1CC(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)O1	10.87
None	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate53/DMC3_Sulf1_53D8_RD8_01_510.mzXML	670	1179	1206	Destruxins_Piperidine_homologue,_4',5'-dihydro,_4'ξ,5'-dihydroxy	11	6.2e-24	625.369	626.375	171.449	M+H	1	CCC(C)C1C(=O)N(C)C(C(C)C)C(=O)N(C)C(C)C(=O)NCCC(=O)OC(CC(CO)O)C(=O)N2CCCCC2C(=O)N1	10.84
spectra-04548_PSM_3_HP8513V373	MSV000078635/raw/Large_Pseudomonas_v2/P2-D-12_P1-D-12_01_3379.mzXML	73	208	4123	axinellin_B	12	6.5e-24	937.506	855.491	80.106	M+H	1	C1(=O)N2[C@H](C(=O)N[C@H](C(=O)N3[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N4[C@H](C(=O)N[C@H]1Cc1c[nH]c5c1cccc5)CCC4)C(C)C)CC(C)C)C(O)C)CCC3)Cc1ccccc1)CCC2	10.80
spectra-00194_PSM_4_810MUTI3U6	MSV000079450/ccms_peak/mzXML/P2-E-02_P1-E-2_01_3384.mzXML	98	219	3669	malaysiatin	11	6.9e-24	752.422	671.405	83.803	M+H	1	C(C1NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C2N(C(=O)C3N(C1=O)CCC3)CCC2)Cc1ccccc1)C(C)C)C(C)C)C(C)C)C(=O)N	10.77
spectra-00522_PSM_13_707W66YXGS	MSV000079450/peak/mzXML/P1-E-07_P1-E-7_01_3267.mzXML	20	89	2211	Fenestin_B_Fenestin_B	10	7.1e-24	519.342	553.341	39.992	M+H	1	CCC(C)C1C(=O)N2CCCC2C(=O)NC(C(C)C)C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)N1	10.74
spectra-01498_PSM_8_1UFEDSPLME	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Plate57/Clearwater_Cz2_57D5_RD5_01_603.mzXML	1778	3194	2963	Omphalotin_B_49-Deacyl,_49,53-di-Ac,_N7-hydroxy	16	7.8e-24	1481.87	816.515	429.724	M+2H	2	CCC(C)C1C(=O)N(C)C(C(C)C)C(=O)N(C)C(C(C)C)C(=O)N(C)CC(=O)N(C)C(C(=O)N(C)C(C(C)C(C)OC(=O)C)C(=O)N(C)C(C(=O)NC(C(C)C)C(=O)N(C)C(C(C)CC)C(=O)N(C)CC(=O)N2C(CC3(c4ccccc4N(C23)O)O)C(=O)N(C)C(C(C)C)C(=O)N1)OC(=O)C)C(C)(C)O	12.20
spectra-03405_PSM_56_FK1ZM2NL9N	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate57/Widow_BFA41_57A7_RA7_01_568.mzXML	1739	2822	1013	Peptidolipin_F_Peptidolipin_F	13	8.3e-24	781.459	807.495	380.426	M+H	1	CCC(C)C1C(=O)NC(C(C)C)C(=O)NC(C(C)OC)C(=O)OC(C)CC(=O)NC(C(C)O)C(=O)NC(C(C)C)C(=O)NC(C)C(=O)N2CCCC2C(=O)N1	10.70
spectra-00595_PSM_7_465X42U5JR	MSV000078635/raw/Large_Pseudomonas_v2/P2-B-03_P1-B-3_01_3340.mzXML	89	211	4094	Shearamide-A	12	9.0e-24	897.475	1025.57	81.106	M+H	1	C1(=O)N2[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N3[C@H](C(=O)N[C@H](C(=O)N[C@H]1[C@H](O)C)C(C)C)CCC3)Cc1ccccc1)Cc1c[nH]c3c1cccc3)[C@H](CC)C)CCC2	10.67
spectra-04173_PSM_22_82XN4R4MD4	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_Sulf3_GL1A1_GA1_01_850.mzXML	2095	3069	3034	Lyngbyazothrin_C_4''''-Demethoxy,_5''-deacyl	15	9.2e-24	1282.68	568.334	412.296	M+2H	2	CCC(C)C1C(=O)NC(CO)C(=O)NC(=CC)C(=O)NC(C(C)O)C(=O)NC(CCc2ccccc2)C(=O)N2CCCC2C(=O)NC(CC(CC(C(CC(C)C)O)O)O)C(C(=O)NC(CCC(=N)O)C(=O)NCC(=O)N2CCCC2C(=O)N2CCCC2C(=O)N1)O	12.50
None	MSV000078937/clustered/MSV000078937_specs_ms.mgf	1232	2387	189	Etamycin_A_N9-De-Me	10	9.9e-24	864.438	865.443	-1	M+H	1	CC(C)CC1C(=O)N2CC(CC2C(=O)N(C)CC(=O)NC(C(C)C(C)C)C(=O)NC(C)C(=O)N(C)C(c2ccccc2)C(=O)OC(C)C(C(=O)N1)NC(=O)c1c(cccn1)O)O	10.64
spectra-00525_PSM_21_BUJB4ZYANS	MSV000078635/raw/Large_Pseudomonas_v2/P2-G-09_P1-G-9_01_3421.mzXML	18	90	1365	Mollamide_B_Mollamide_B	10	1.0e-23	696.367	674.336	40.34	M+H	1	C=CC(C)(C)OC(C)C1C(=O)NC(C(C)C)C2=NC(CS2)C(=O)NC(C(C)C)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)N1	10.61
spectra-05403_PSM_4_68K4MZIS0B	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_GVA2_GL1B3_GB3_01_864.mzXML	871	1556	1284	Anabaenopeptin_I_Anabaenopeptin_I	11	1.0e-23	759.453	718.413	219.751	M+H	1	CCC(C)C(C(=O)O)NC(=O)NC1CCCCNC(=O)C(CC(C)C)NC(=O)C(C)N(C)C(=O)C(CCc2ccc(cc2)O)NC(=O)C(C(C)C)NC1=O	10.57
None	MSV000078936/ccms_peak/Samples/ISP2-s-EAM-P-09_H-5_P1-H-5_01_13645.mzXML	96	602	1134	Hormaomycin_Hormaomycin	11	1.1e-23	1128.47	1129.47	212.804	M+H	1	CC=CC1CC2C(=O)OC(C)C(C(=O)NC(C(C)c3ccccc3)C(=O)NC(CC3CC3N(=O)=O)C(=O)NC(C(C)c3ccccc3)C(=O)NC(C(C)CC)C(=O)N2C1)NC(=O)C(CC1CC1N(=O)=O)NC(=O)c1ccc(Cl)n1O	10.51
spectra-01125_PSM_8_C6F952XECQ	MSV000078937/ccms_peak/Samples/ISP2-s-BuOH-P-07_F-2_P1-F-2_01_14645.mzXML	312	903	3073	B_12489_B_12489C	14	1.1e-23	1114.64	1114.65	314.658	M+H	1	CC=C1C(=O)NC(CC(C)C)C(=O)NC(CN)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(CC(=O)O)C(=O)OC(CCCC(C)C)CC(=O)NC(CN)C(=O)NC(Cc2ccccc2)C(=O)NC(CCN)C(=O)N1)C(C)(C)O	10.54
spectra-06253_PSM_14_5E4QWY73AM	MSV000078936/raw/Samples/ISP2-s-EAM-P-07_F-2_P1-F-2_01_13412.mzXML	442	1088	958	Phoriospongin_A_Phoriospongin_A	13	1.1e-23	1135.57	1147.65	376.536	M+H	1	CCCC1C(=O)OC(C)C(C(CC(=O)NC(C)C(=O)N(C)C(CCC)C(=O)NC(C(C)C(C)Cl)C(=O)NC(CC(=N)O)C(=O)NC(C(C)O)C(=O)NC(Cc2ccccc2)C(=O)NCC(=O)N1)O)NC(=O)C(CC(C)C)NC=O	10.48
spectra-00755_PSM_0_D9N2WC3SNE	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Plate71/10500_SEA1_71A12_RA12_01_765.mzXML	2134	3438	3893	Beauvericin_H2	10	1.2e-23	819.391	784.414	473.318	M+H	1	N1(C(=O)[C@H](OC(=O)[C@@H](N(C(=O)[C@H](OC(=O)[C@@H](N(C(=O)[C@H](OC(=O)[C@@H]1Cc1cc(F)ccc1)C(C)C)C)Cc1cc(F)ccc1)C(C)C)C)Cc1ccccc1)C(C)C)C	10.45
spectra-00450_PSM_0_92960T1B4Y	MSV000078568/spectrum/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate5/1596_005D9_RD9_01_12947.mzXML	2744	3307	1009	Trungapeptin_A_7,7,8,8-Tetrahydro	11	1.4e-23	726.457	741.477	465.854	M+H	1	CCCCCC1C(C)C(=O)NC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)OC(Cc2ccccc2)C(=O)N2CCCC2C(=O)NC(C(C)CC)C(=O)O1	10.42
spectra-04100_PSM_40_4W73II90GB	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate64/Tracy_PDA2_64G8_GG8_01_740.mzXML	1725	2658	525	Majusculamide_C_57-Nor	13	1.5e-23	970.574	975.619	367.942	M+H	1	CCC(C)C1C(=O)NCC(=O)N(C)C(C(C)C)C(=O)N(C)C(Cc2ccc(cc2)OC)C(=O)NC(C)C(=O)C(C)(C)C(=O)NC(C)C(=O)NC(CC)C(C)C(=O)OC(C(C)C)C(=O)NCC(=O)N1C	10.39
spectra-04754_PSM_66_IWPSZI1JN8	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate53/DMC3_Sulf1_53D8_RD8_01_510.mzXML	827	1365	253	Destruxins_4',5'-Dihydro,_5'-hydroxy,_4'ξ-chloro	11	1.7e-23	629.319	644.349	195.191	M+H	1	CCC(C)C1C(=O)N(C)C(C(C)C)C(=O)N(C)C(C)C(=O)NCCC(=O)OC(CC(CO)Cl)C(=O)N2CCCC2C(=O)N1	10.36
None	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate53/DMC3_Sulf1_53D8_RD8_01_510.mzXML	1490	2195	2438	Isariins_Isariin_G1	11	1.8e-23	609.41	610.411	300.945	M+H	1	CCCCCCCC1CC(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C(C)C)C(=O)O1	10.59
spectra-02609_PSM_62_L0A0C37ELJ	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate64/Provo_MEA1_64A1_GA1_01_658.mzXML	1811	2734	4773	Peptaivirin_A	13	1.8e-23	1909.08	972.537	377.268	M+2H	2	N1(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C)Cc2ccccc2)(C)C)C)(C)C)(CC)C)CC(C)C)CCC(=O)N)(C)C)(C)C)C)C)(C)C)C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(Cc2c[nH]c3c2cccc3)CO)CCC(=O)N)(C)C)(C)C)(CC)C)CCC1	14.17
spectra-04754_PSM_64_VK7M88Q1XN	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate53/DMC3_Sulf1_53D8_RD8_01_510.mzXML	932	1487	2389	Isariins_Isariin_F2	11	1.8e-23	581.379	568.383	210.728	M+H	1	CCCCCC1CC(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C(C)C)C(=O)O1	10.56
spectra-02502_PSM_31_BMYK0N347W	MSV000078568/clustered/MSV000078568_specs_ms.mgf	18024	5019481	2422	Antibiotic_FR_901469_Antibiotic_FR_901469	14	1.9e-23	1532.83	821.38	-1	M+2H	2	CCCCCCCCCCCCCC1CC(=O)NC(C(C)O)C(=O)NC(C)C(=O)NC(Cc2ccc(cc2)O)C(=O)NC(C(C)C)C(=O)N2CC(CC2C(=O)NC(C(C)O)C(=O)NC(C(C)O)C(=O)N2CCC(C2C(=O)NC(C(CC(=N)O)O)C(=O)NCC(=O)NC(C(C)O)C(=O)NC(CCCN)C(=O)O1)O)O	14.12
spectra-08957_PSM_6_1DF5ND7YNL	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_LBC1_GL1D1_GD1_01_887.mzXML	1357	2456	1886	Clonostachin_Clonostachin	11	1.9e-23	1666.96	819.477	336.133	M+2H	2	CCC(C)C(C(=O)OC(C(CO)O)C(C(CO)O)O)NC(=O)C(C)(CC)NC(=O)C1CC(CN1C(=O)C(C)(C)NC(=O)C(C)(CC)NC(=O)C(C)(C)NC(=O)C1CC(CN1C(=O)C(C)(CC)NC(=O)C(CC(C)C)NC(=O)C1CC(CN1C(=O)C(C)(CC)NC(=O)C(CC(C)C)NC(=O)C1CC(CN1C(=O)C(C)(C)NC(=O)C)O)O)O)O	14.06
spectra-03381_PSM_94_ZB0T118D68	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Plate64/FST5_Cz3_64G3_GG3_01_735.mzXML	2374	3566	625	Xentrivalpeptides_Xentrivalpeptide_J	12	2.0e-23	777.5	683.432	486.922	M+H	1	CCCC(=O)NC(C(C)C)C(=O)NC1C(C)OC(=O)C(C(C)C)NC(=O)C(C(C)C)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(CC(C)C)NC1=O	10.53
spectra-04100_PSM_79_WLWHGX741W	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate64/Tracy_PDA2_64G8_GG8_01_740.mzXML	2018	2990	4565	Trichotoxin_L;_Trichotoxin_A_50C2-4	12	2.0e-23	1675	860.034	411.375	M+2H	2	N1(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C)(C)C)(C)C)CC(C)C)(C)C)CCC(=O)N)C)(C)C)C)C)C)(C)C)C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(C)C)CO)CCC(=O)N)(CC)C)(C)C)CC(C)C)CCC1	14.01
spectra-04874_PSM_1_XLHYZWJAZ9	MSV000078568/ccms_peak/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate16/A1818_016H2_GH2_01_14101.mzXML	1654	2185	3159	Kulolide__Kulolide_1	12	2.0e-23	793.463	807.495	337.029	M+H	1	C#CCCCC1C(C)(C)C(=O)NC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)OC(Cc2ccccc2)C(=O)N2CCCC2C(=O)NC(C(C)C)C(=O)NC(C)C(=O)O1	10.50
spectra-07288_PSM_11_7NZSBWEU39	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_Cz4_GL1F10_GF10_01_922.mzXML	2701	3940	483	Beauvericins_Beauvericin_F	11	2.0e-23	797.425	816.443	526.156	M+H	1	CC(C)CC1C(=O)N(C)C(Cc2ccccc2)C(=O)OC(C(C)C)C(=O)N(C)C(Cc2ccccc2)C(=O)OC(C(C)C)C(=O)N(C)C(Cc2ccccc2)C(=O)O1	10.47
spectra-04100_PSM_83_X74CJSBZIM	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate64/Tracy_PDA2_64G8_GG8_01_740.mzXML	1785	2726	4395	Trichovirin_I-7A	12	2.1e-23	1427.91	741.446	376.912	M+2H	2	N1(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C)(CC)C)CCC(=O)N)CC(C)C)(C)C)C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N3C(C(=O)NC(CC(C)C)CO)CCC3)(C)C)CC(C)C)(CC)C)CCC2)(C)C)C(C)C)C)CCC1	13.95
spectra-04173_PSM_29_MEOEPDUB73	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_Sulf3_GL1A1_GA1_01_850.mzXML	2192	3185	314	Largamide_H_Largamide_H	14	2.1e-23	1198.66	582.348	427.21	M+2H	2	CCCCCCCC(CC1C(C(=O)NC(=CC)C(=O)NC(C(C)C)C(=O)NC(CCCc2ccc(cc2)OC)C(=O)NC(C(C)O)C(=O)N(C)C(CC(=N)O)C(=O)NC(=CC)C(=O)NC(CCC(=N)O)C(=O)N(C)CC(=O)NC(C)C(=O)N1)O)O	13.90
spectra-04100_PSM_31_8FZUMPNU8A	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate64/Tracy_PDA2_64G8_GG8_01_740.mzXML	1732	2667	2987	B_12489_B_12489A	14	2.2e-23	1098.64	567.347	369.217	M+2H	2	CC=C1C(=O)NC(CC(C)C)C(=O)NC(CN)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(=O)O)C(=O)OC(CCCC(C)C)CC(=O)NC(CN)C(=O)NC(Cc2ccccc2)C(=O)NC(CCN)C(=O)N1	13.85
spectra-01962_PSM_2_DIYSUIT4ES	MSV000078568/raw/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate13/A1732_013D7_RD7_01_15593.mzXML	1580	2204	453	Viequeamide_B_7'',8''-Dihydro	12	2.3e-23	809.494	808.495	342.415	M+H	1	C=CCCCC1C(C)(C)C(=O)NC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)OC(Cc2ccccc2)C(=O)N2CCCC2C(=O)N(C)C(C)C(=O)NC(C(C)C)C(=O)O1	10.69
spectra-06253_PSM_11_O918XFIAYQ	MSV000078936/raw/Samples/ISP2-s-EAM-P-07_F-2_P1-F-2_01_13412.mzXML	400	1038	2549	Permetin_A_2-L-Valine_analogue	14	2.3e-23	1086.68	1142.69	359.689	M+H	1	CCC(C)C1CC(=O)NC(CCN)C(=O)NC(C(C)C)C(=O)NC(CCN)C(=O)NC(Cc2ccccc2)C(=O)NC(CC(C)C)C(=O)NC(CCN)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)O1	10.66
spectra-12402_PSM_262_7GC4BC663E	MSV000079098/clustered/MSV000079098_specs_ms.mgf	26841	192385	2475	Cordycommunin_Cordycommunin	10	2.7e-23	859.506	779.455	-1	M+H	1	CCCCCCCCCC1CCCC(=O)NC(C(C)O)C(=O)NC(C)C(=O)NC(C)C(=O)NC(CCC(=N)O)C(=O)NC(Cc2ccc(cc2)O)C(=O)NC(C(C)C)C(=O)O1	10.63
